customer_id,total_orders,total_returns,return_rate,total_spent,total_refunded,avg_order_value,avg_return_days,returns_within_7_days,late_return_rate,returned_categories,expensive_return_rate,rejection_rate,suspicious_reason_rate,avg_product_return_rate,avg_product_refund,isolation_anomaly,dbscan_anomaly,statistical_anomaly,fraud_score,is_fraudster,fraud_type
CUST_000026,2,0,0.0,881.5713586566475,0.0,440.78567932832374,0.0,0,0.0,0,0.0,0.0,0.0,0.08622615417346288,258.5152724334501,False,False,False,0.0,False,
CUST_000027,7,0,0.0,5404.696267703642,0.0,772.099466814806,0.0,0,0.0,0,0.0,0.0,0.0,0.09131269809884554,593.2102742956995,False,False,False,0.0,False,
CUST_000028,4,1,0.25,2825.5325069843257,0.0,706.3831267460814,2.0,1,0.0,1,0.0,1.0,0.0,0.09335372242708434,457.45531260150295,False,True,True,0.6666666666666666,True,excessive_returner
CUST_000029,5,0,0.0,2992.6943355102176,0.0,598.5388671020435,0.0,0,0.0,0,0.0,0.0,0.0,0.08478020966093117,467.3879417119646,False,False,False,0.0,False,
CUST_000030,6,1,0.16666666666666666,2291.3019997039346,256.3586457684308,381.88366661732243,17.275297954369236,0,0.0,1,0.0,0.0,0.0,0.10016439821034444,357.88517554176656,False,True,False,0.3333333333333333,False,
CUST_000031,8,3,0.375,3881.0643154733843,244.7437648069247,485.13303943417304,27.333333333333332,0,1.0,3,0.0,0.6666666666666666,0.0,0.10493295280225452,427.8832972510548,True,True,True,1.0,True,wardrobing
CUST_000032,7,0,0.0,3404.265991060592,0.0,486.323713008656,0.0,0,0.0,0,0.0,0.0,0.0,0.09721853173550364,401.3070490277893,False,False,False,0.0,False,
CUST_000033,7,0,0.0,4654.324819823039,0.0,664.9035456890057,0.0,0,0.0,0,0.0,0.0,0.0,0.10378497648105647,479.1031640655414,False,False,False,0.0,False,
CUST_000034,5,1,0.2,2164.5017602697085,725.3222193818405,432.9003520539417,2.4699569769996748,1,0.0,1,1.0,0.0,0.0,0.11539269124561333,346.4479765682803,False,True,True,0.6666666666666666,False,
CUST_000035,4,0,0.0,2927.104579761467,0.0,731.7761449403667,0.0,0,0.0,0,0.0,0.0,0.0,0.0700783621997861,510.69505466638367,False,False,False,0.0,False,
CUST_000036,7,0,0.0,2971.3849761052343,0.0,424.4835680150335,0.0,0,0.0,0,0.0,0.0,0.0,0.11989628983725796,280.07425092496226,False,False,False,0.0,False,
CUST_000037,3,0,0.0,2679.9287691131813,0.0,893.3095897043937,0.0,0,0.0,0,0.0,0.0,0.0,0.11280503773942584,541.1838438181738,False,False,False,0.0,False,
CUST_000038,6,0,0.0,3979.236865535037,0.0,663.2061442558395,0.0,0,0.0,0,0.0,0.0,0.0,0.10733618411904335,461.2590906495737,False,False,False,0.0,False,
CUST_000039,5,0,0.0,3602.173874833315,0.0,720.434774966663,0.0,0,0.0,0,0.0,0.0,0.0,0.11256002489702707,689.3786238535181,False,False,False,0.0,False,
CUST_000040,7,2,0.2857142857142857,3944.2879405649333,435.1872892149113,563.4697057949904,3.5,2,0.0,2,0.0,0.0,1.0,0.14242379914178926,460.249428751576,True,True,True,1.0,True,empty_box
CUST_000041,7,0,0.0,2845.202649062302,0.0,406.4575212946146,0.0,0,0.0,0,0.0,0.0,0.0,0.10622177166194713,319.48920786850414,False,False,False,0.0,False,
CUST_000042,8,2,0.25,3021.8816628797526,1292.0324185837594,377.7352078599691,3.798258351753569,1,0.0,1,0.5,0.0,0.0,0.11782093305037318,390.04060144462187,False,True,False,0.3333333333333333,False,
CUST_000043,5,2,0.4,2238.7058615674496,1082.8835611552352,447.7411723134899,6.7512323992312115,1,0.0,2,0.0,0.0,0.0,0.12126092824033327,298.5520300959041,False,True,False,0.3333333333333333,False,
CUST_000044,5,1,0.2,2431.1902322644064,306.2961561544712,486.2380464528813,10.09021180987714,0,0.0,1,0.0,0.0,0.0,0.0897577404807114,388.11784447522774,False,True,False,0.3333333333333333,False,
CUST_000045,5,0,0.0,3396.44765841963,0.0,679.289531683926,0.0,0,0.0,0,0.0,0.0,0.0,0.11626663591281283,533.0264333112349,False,False,False,0.0,False,
CUST_000046,3,0,0.0,972.777782023918,0.0,324.25926067463934,0.0,0,0.0,0,0.0,0.0,0.0,0.12419186497286334,248.53265216401874,False,False,False,0.0,False,
CUST_000047,5,1,0.2,2173.5517283820695,143.69812750457058,434.7103456764139,1.0,1,0.0,1,0.0,0.0,1.0,0.1138439493848388,386.7748095466197,False,True,True,0.6666666666666666,True,empty_box
CUST_000048,6,0,0.0,1316.3993042676102,0.0,219.3998840446017,0.0,0,0.0,0,0.0,0.0,0.0,0.09524843707797293,262.88833070796466,False,False,False,0.0,False,
CUST_000049,5,0,0.0,1405.9392849462188,0.0,281.18785698924376,0.0,0,0.0,0,0.0,0.0,0.0,0.0986692941107177,341.69278414377624,False,False,False,0.0,False,
CUST_000050,6,0,0.0,3794.503684930398,0.0,632.417280821733,0.0,0,0.0,0,0.0,0.0,0.0,0.12231002280674692,647.0849437775825,False,False,False,0.0,False,
CUST_000051,6,1,0.16666666666666666,2708.6979482120796,927.9989036166526,451.4496580353466,3.004401036250052,1,0.0,1,1.0,0.0,0.0,0.0935314952138027,470.0521688786685,False,True,True,0.6666666666666666,False,
CUST_000052,7,2,0.2857142857142857,3174.978635464817,1684.1277918924573,453.5683764949739,5.4529673589277134,2,0.0,2,0.5,0.0,0.0,0.11276306295448923,457.0521975235042,False,True,True,0.6666666666666666,False,
CUST_000053,10,0,0.0,6054.341198305822,0.0,605.4341198305822,0.0,0,0.0,0,0.0,0.0,0.0,0.08872221454249331,420.8759896723104,False,False,False,0.0,False,
CUST_000054,6,0,0.0,2108.5738481845046,0.0,351.42897469741746,0.0,0,0.0,0,0.0,0.0,0.0,0.0899985960506034,342.0966865913277,False,False,False,0.0,False,
CUST_000055,4,0,0.0,1275.4028742260198,0.0,318.85071855650494,0.0,0,0.0,0,0.0,0.0,0.0,0.11740011658054132,240.61813096353234,False,False,False,0.0,True,fake_tracking
CUST_000056,6,1,0.16666666666666666,3941.951648776084,828.2996621907846,656.9919414626806,3.0604044298875968,1,0.0,1,0.0,0.0,0.0,0.10909764585958798,434.9972016941718,False,True,False,0.3333333333333333,False,
CUST_000057,6,1,0.16666666666666666,2140.602431334594,464.0560969837626,356.767071889099,2.4419072256460077,1,0.0,1,0.0,0.0,0.0,0.12768893785022398,445.45869668017207,False,True,False,0.3333333333333333,False,
CUST_000058,9,2,0.2222222222222222,5275.0097475171715,825.3607940921437,586.1121941685747,6.346113401960469,2,0.0,2,0.5,0.0,0.0,0.11790883944739056,574.4610346006841,False,True,False,0.3333333333333333,False,
CUST_000059,5,0,0.0,2600.795276305579,0.0,520.1590552611158,0.0,0,0.0,0,0.0,0.0,0.0,0.09727464893081664,318.17011111025334,False,False,False,0.0,False,
CUST_000060,3,0,0.0,1378.6720947582296,0.0,459.55736491940985,0.0,0,0.0,0,0.0,0.0,0.0,0.12462189572737437,314.6288608234777,False,False,False,0.0,False,
CUST_000061,8,2,0.25,4561.764942217123,1227.0858601544455,570.2206177771403,1.894354750113222,2,0.0,2,0.5,0.0,0.0,0.10782065403273788,480.7296637955564,False,True,False,0.3333333333333333,False,
CUST_000062,8,3,0.375,3644.5252140882194,1018.0426391674465,455.5656517610274,4.399555843113196,3,0.0,3,0.3333333333333333,0.0,0.0,0.1038908886296454,406.1290071170116,True,True,True,1.0,False,
CUST_000063,3,0,0.0,1207.7951213607657,0.0,402.5983737869219,0.0,0,0.0,0,0.0,0.0,0.0,0.15025033013936492,458.32364994266186,False,False,False,0.0,False,
CUST_000064,6,1,0.16666666666666666,873.9652845667706,164.6928073493646,145.66088076112842,15.705416628085237,0,0.0,1,0.0,0.0,0.0,0.11655390737725474,153.43564317051423,False,True,False,0.3333333333333333,False,
CUST_000065,9,2,0.2222222222222222,3417.825795924402,75.82380149574826,379.758421769378,29.5,0,1.0,2,0.0,0.0,0.0,0.10686091447830635,286.9365814941854,True,True,True,1.0,True,wardrobing
CUST_000066,1,0,0.0,393.9162383235453,0.0,393.9162383235453,0.0,0,0.0,0,0.0,0.0,0.0,0.1,195.95425885168532,False,False,False,0.0,False,
CUST_000067,8,1,0.125,4827.527342827237,681.0799070073493,603.4409178534046,7.767672610282284,0,0.0,1,0.0,0.0,0.0,0.11836461955356405,548.0804757769633,False,True,False,0.3333333333333333,False,
CUST_000068,8,3,0.375,5942.349131033936,1824.9927542323724,742.793641379242,2.0,3,0.0,2,0.6666666666666666,0.3333333333333333,0.0,0.11705088335600722,582.3161376475755,True,True,True,1.0,True,excessive_returner
CUST_000069,8,1,0.125,3376.54433888371,24.878815689374576,422.0680423604638,5.393831945343005,1,0.0,1,0.0,0.0,0.0,0.12393224090516433,424.33687235709834,False,True,False,0.3333333333333333,False,
CUST_000070,11,2,0.18181818181818182,8353.411008903686,374.34694773455726,759.401000809426,5.923620059508855,1,0.0,2,0.0,0.0,0.0,0.1094801353485496,519.8663080958119,False,True,True,0.6666666666666666,False,
CUST_000071,6,1,0.16666666666666666,2371.0759307197163,549.0941266941219,395.17932178661937,9.467195602524631,0,0.0,1,0.0,0.0,0.0,0.11414009137046462,346.11101018368277,False,True,False,0.3333333333333333,False,
CUST_000072,6,1,0.16666666666666666,2572.8031107604875,16.166582545297512,428.80051846008126,3.2230327953822813,1,0.0,1,0.0,0.0,0.0,0.10222896912772061,348.1004135293342,False,False,False,0.0,False,
CUST_000073,5,0,0.0,3503.7731433527547,0.0,700.7546286705509,0.0,0,0.0,0,0.0,0.0,0.0,0.1201182604009086,585.7798532712007,False,False,False,0.0,False,
CUST_000074,7,1,0.14285714285714285,3377.153985090567,813.9169976388299,482.4505692986524,64.87857743613029,0,1.0,1,0.0,0.0,0.0,0.10399556538650526,537.8531093775391,True,True,True,1.0,False,
CUST_000075,6,0,0.0,4499.497310228186,0.0,749.9162183713643,0.0,0,0.0,0,0.0,0.0,0.0,0.0961053788885212,605.692271468789,False,False,False,0.0,False,
CUST_000076,3,1,0.3333333333333333,1655.3308602204386,310.19231178879176,551.7769534068128,5.956919605183514,1,0.0,1,0.0,0.0,0.0,0.11053447805735234,457.19452805815763,False,True,False,0.3333333333333333,False,
CUST_000077,10,1,0.1,2706.7396907944585,221.92917181006604,270.67396907944584,10.080209529790013,0,0.0,1,0.0,0.0,0.0,0.10319645661867069,271.7865720803967,False,True,False,0.3333333333333333,False,
CUST_000078,8,1,0.125,4671.321260804809,365.051219215201,583.9151576006011,10.136696351767208,0,0.0,1,0.0,0.0,0.0,0.09869737635152585,601.1609062259631,False,True,False,0.3333333333333333,False,
CUST_000079,8,1,0.125,4104.9244756437865,698.9816141879654,513.1155594554733,5.4589792078611765,1,0.0,1,1.0,0.0,0.0,0.1205747599559055,404.23040404292874,False,True,True,0.6666666666666666,False,
CUST_000080,10,2,0.2,5771.665389189023,1677.9718588837238,577.1665389189022,4.023902949890784,2,0.0,2,0.5,0.0,0.0,0.13202199894549443,363.0690836910937,True,True,True,1.0,False,
CUST_000081,5,0,0.0,2364.1824564095105,0.0,472.8364912819021,0.0,0,0.0,0,0.0,0.0,0.0,0.11111143155225796,480.53881976303,False,False,False,0.0,False,
CUST_000082,5,0,0.0,3023.374981374857,0.0,604.6749962749714,0.0,0,0.0,0,0.0,0.0,0.0,0.11536944765410648,565.7829550724831,False,False,False,0.0,False,
CUST_000083,13,4,0.3076923076923077,4733.745558387927,1112.5934264839716,364.13427372214824,3.9885402311021134,3,0.0,4,0.0,0.0,0.0,0.08851340793891908,317.57939578295435,True,True,True,1.0,False,
CUST_000084,9,0,0.0,7280.321481175243,0.0,808.9246090194715,0.0,0,0.0,0,0.0,0.0,0.0,0.10148291664791483,636.6650062301584,False,False,False,0.0,False,
CUST_000085,10,4,0.4,7131.617236552699,3054.830904910723,713.16172365527,5.5243125748235995,3,0.0,3,0.5,0.0,0.0,0.10509509242584573,575.6473582983721,True,True,True,1.0,False,
CUST_000086,7,0,0.0,5067.768950052006,0.0,723.9669928645724,0.0,0,0.0,0,0.0,0.0,0.0,0.09805888787295514,575.2931885644733,False,False,False,0.0,False,
CUST_000087,3,0,0.0,909.3956194508064,0.0,303.1318731502688,0.0,0,0.0,0,0.0,0.0,0.0,0.10355976665508189,459.59496721396675,False,False,False,0.0,False,
CUST_000088,5,0,0.0,2606.0983297642865,0.0,521.2196659528573,0.0,0,0.0,0,0.0,0.0,0.0,0.10259730823167645,327.7845112197721,False,False,False,0.0,False,
CUST_000089,16,2,0.125,7955.868405290599,767.4408295129556,497.24177533066245,9.011334077479132,0,0.0,2,1.0,0.0,0.0,0.12522313757622738,436.0819231214349,True,True,True,1.0,False,
CUST_000090,5,0,0.0,3720.720171620367,0.0,744.1440343240735,0.0,0,0.0,0,0.0,0.0,0.0,0.10026439899023595,494.2365953746551,False,False,False,0.0,False,
CUST_000091,3,0,0.0,692.0061832042212,0.0,230.6687277347404,0.0,0,0.0,0,0.0,0.0,0.0,0.11376691927352721,389.0047562807409,False,False,False,0.0,True,excessive_returner
CUST_000092,4,0,0.0,2774.6240614052267,0.0,693.6560153513067,0.0,0,0.0,0,0.0,0.0,0.0,0.11159442016938738,388.6907553880074,False,False,False,0.0,False,
CUST_000093,3,1,0.3333333333333333,1082.2343140835574,631.0251177059602,360.74477136118577,30.0,0,1.0,1,0.0,0.0,0.0,0.10249907097733185,316.69450343367816,True,True,True,1.0,True,wardrobing
CUST_000094,11,2,0.18181818181818182,5631.538139168041,2290.758160518199,511.9580126516401,4.5730853469698,1,0.0,2,0.5,0.0,0.0,0.10767555874894669,493.7681714621034,False,True,True,0.6666666666666666,False,
CUST_000095,9,0,0.0,8237.356192274065,0.0,915.2617991415627,0.0,0,0.0,0,0.0,0.0,0.0,0.11230614112383279,550.9073980543479,False,False,False,0.0,False,
CUST_000096,8,1,0.125,5636.7347473709815,755.5811808030805,704.5918434213727,17.83300197749339,0,0.0,1,1.0,0.0,0.0,0.1159870504656419,596.0085953557723,False,True,True,0.6666666666666666,False,
CUST_000097,4,1,0.25,2546.0881615839303,54.0234769529708,636.5220403959826,1.5982813612930735,1,0.0,1,0.0,0.0,0.0,0.10667179827160057,571.3128814817173,False,True,False,0.3333333333333333,False,
CUST_000098,8,2,0.25,2584.51934294464,1029.5601792500997,323.06491786808,6.373854537501109,1,0.0,2,0.0,0.0,0.0,0.08886444061522139,344.86837009943355,False,True,False,0.3333333333333333,False,
CUST_000099,6,0,0.0,3523.749778578365,0.0,587.2916297630608,0.0,0,0.0,0,0.0,0.0,0.0,0.1257596173043795,495.91580635194845,False,False,False,0.0,False,
CUST_000100,6,0,0.0,1592.5020074856102,0.0,265.4170012476017,0.0,0,0.0,0,0.0,0.0,0.0,0.11070053142000291,311.0579093354989,False,False,False,0.0,False,
CUST_000101,7,2,0.2857142857142857,1611.4723943899091,615.8734696973075,230.21034205570132,1.0271166208683904,2,0.0,2,0.0,0.0,0.0,0.11093457376436015,204.57151524858267,False,True,False,0.3333333333333333,False,
CUST_000102,5,0,0.0,2191.592910817215,0.0,438.318582163443,0.0,0,0.0,0,0.0,0.0,0.0,0.12284713446777892,510.6492392075128,False,False,False,0.0,False,
CUST_000103,2,0,0.0,435.88909310486883,0.0,217.94454655243442,0.0,0,0.0,0,0.0,0.0,0.0,0.08830645161290324,183.39344923101407,False,False,False,0.0,False,
CUST_000104,6,0,0.0,3367.50095251176,0.0,561.2501587519599,0.0,0,0.0,0,0.0,0.0,0.0,0.09075624700685232,476.83048844659857,False,False,False,0.0,False,
CUST_000105,4,0,0.0,1948.7244273186925,0.0,487.1811068296731,0.0,0,0.0,0,0.0,0.0,0.0,0.09678275778212315,352.70569770605397,False,False,False,0.0,False,
CUST_000106,4,1,0.25,701.1880234663532,401.2482042802419,175.2970058665883,4.002461783485306,1,0.0,1,0.0,0.0,0.0,0.11828625074729081,178.1758449081851,False,True,False,0.3333333333333333,False,
CUST_000107,4,0,0.0,1295.8434040479892,0.0,323.9608510119973,0.0,0,0.0,0,0.0,0.0,0.0,0.11722280662256691,343.01405049374466,False,False,False,0.0,False,
CUST_000108,11,2,0.18181818181818182,5804.373899562315,420.0070874176987,527.670354505665,8.814179934590397,1,0.0,2,0.0,0.0,0.0,0.0968871943502013,386.63088289245513,False,True,False,0.3333333333333333,False,
CUST_000109,4,0,0.0,1957.4898730457726,0.0,489.37246826144315,0.0,0,0.0,0,0.0,0.0,0.0,0.13583127355118557,567.8468292730638,False,False,False,0.0,False,
CUST_000110,10,1,0.1,4074.6209683194134,201.92563499059057,407.4620968319413,18.3690670334974,0,0.0,1,0.0,0.0,0.0,0.10200233259042497,323.76778399243534,False,True,False,0.3333333333333333,False,
CUST_000111,6,0,0.0,1138.8554861704456,0.0,189.80924769507428,0.0,0,0.0,0,0.0,0.0,0.0,0.10167977795895598,229.14783736048233,False,False,False,0.0,False,
CUST_000112,8,0,0.0,2929.619866982295,0.0,366.2024833727869,0.0,0,0.0,0,0.0,0.0,0.0,0.11328814715734535,373.6723403279511,False,False,False,0.0,False,
CUST_000113,13,1,0.07692307692307693,6456.514980572391,145.02846279398148,496.6549985055686,9.90974283352957,0,0.0,1,0.0,0.0,0.0,0.0924099243640017,417.097934776537,False,True,False,0.3333333333333333,False,
CUST_000114,3,0,0.0,737.2586402283807,0.0,245.7528800761269,0.0,0,0.0,0,0.0,0.0,0.0,0.10212747377498337,390.2720361293607,False,False,False,0.0,False,
CUST_000115,8,2,0.25,4177.220743998798,1231.972362502161,522.1525929998497,1.86697778060998,2,0.0,2,0.5,0.0,0.0,0.11717389369293979,403.3216117092805,False,True,False,0.3333333333333333,False,
CUST_000116,7,0,0.0,4904.582504448776,0.0,700.6546434926822,0.0,0,0.0,0,0.0,0.0,0.0,0.10122909115099184,501.3979289312083,False,False,False,0.0,False,
CUST_000117,4,0,0.0,3063.2008838179077,0.0,765.8002209544769,0.0,0,0.0,0,0.0,0.0,0.0,0.10741225488464404,448.63560025056006,False,False,False,0.0,False,
CUST_000118,3,0,0.0,1478.0680317933977,0.0,492.68934393113256,0.0,0,0.0,0,0.0,0.0,0.0,0.13157882332978252,513.0255984666542,False,False,False,0.0,False,
CUST_000119,7,0,0.0,3910.4128569354784,0.0,558.6304081336398,0.0,0,0.0,0,0.0,0.0,0.0,0.09115629857037785,414.75924639670393,False,False,False,0.0,False,
CUST_000120,6,0,0.0,2149.3296177169514,0.0,358.2216029528252,0.0,0,0.0,0,0.0,0.0,0.0,0.10321444127871049,296.3840862649133,False,False,False,0.0,True,wardrobing
CUST_000121,9,0,0.0,4955.625783774226,0.0,550.6250870860251,0.0,0,0.0,0,0.0,0.0,0.0,0.08945968967814284,499.82645250719884,False,False,False,0.0,False,
CUST_000122,8,3,0.375,5212.915288925635,2433.1166378700837,651.6144111157043,4.666666666666667,3,0.0,3,0.6666666666666666,0.0,0.3333333333333333,0.09981705408799459,536.0919811606713,True,True,True,1.0,True,fake_tracking
CUST_000123,3,2,0.6666666666666666,1940.1418544567043,1659.9949556939787,646.7139514855681,2.2006806411523856,2,0.0,2,0.0,0.0,0.0,0.1564043742272074,509.84436636959435,True,True,True,1.0,False,
CUST_000124,4,0,0.0,1970.870445687591,0.0,492.71761142189774,0.0,0,0.0,0,0.0,0.0,0.0,0.08307817126379927,368.00836631733046,False,False,False,0.0,False,
CUST_000125,9,1,0.1111111111111111,4536.74758511453,547.9362368866283,504.08306501272557,1.2314152813194084,1,0.0,1,0.0,0.0,0.0,0.1059851525651173,422.86366540554604,False,True,False,0.3333333333333333,False,
CUST_000126,3,0,0.0,1231.6630641628126,0.0,410.5543547209375,0.0,0,0.0,0,0.0,0.0,0.0,0.07341660802251936,429.8809677405944,False,False,False,0.0,False,
CUST_000127,2,1,0.5,1413.3333937337954,465.28071536261086,706.6666968668977,9.516195800712516,0,0.0,1,1.0,0.0,0.0,0.08482539562496455,653.8413711726988,True,True,True,1.0,False,
CUST_000128,4,0,0.0,1512.3671343810722,0.0,378.09178359526805,0.0,0,0.0,0,0.0,0.0,0.0,0.12262676572774961,474.4674583489093,False,False,False,0.0,False,
CUST_000129,2,0,0.0,683.2689522401728,0.0,341.6344761200864,0.0,0,0.0,0,0.0,0.0,0.0,0.07798948016339322,195.01898845650322,False,False,False,0.0,False,
CUST_000130,4,0,0.0,1517.8803080437706,0.0,379.47007701094265,0.0,0,0.0,0,0.0,0.0,0.0,0.10841375104221351,290.3707019111433,False,False,False,0.0,False,
CUST_000131,5,1,0.2,3606.075610919607,62.39058925751362,721.2151221839214,3.893927641822872,1,0.0,1,0.0,0.0,0.0,0.1151960849784776,592.8760676913939,False,True,False,0.3333333333333333,False,
CUST_000132,7,3,0.42857142857142855,1495.8539853321392,33.986449439649746,213.69342647601988,5.333333333333333,2,0.0,3,0.0,0.6666666666666666,1.0,0.12847695243258797,175.8010481092383,True,True,True,1.0,True,empty_box
CUST_000133,4,1,0.25,1969.5629673383246,310.6496218728348,492.39074183458115,3.655934191121796,1,0.0,1,0.0,0.0,0.0,0.09114385385024083,507.4074906085591,False,True,False,0.3333333333333333,False,
CUST_000134,4,0,0.0,1715.4117119177376,0.0,428.8529279794344,0.0,0,0.0,0,0.0,0.0,0.0,0.12456075678777004,480.16688315528563,False,False,False,0.0,False,
CUST_000135,5,2,0.4,2201.3859082214226,692.296756762961,440.2771816442845,5.331344554214818,1,0.0,2,0.5,0.0,0.0,0.1367037434294062,515.772993622503,False,True,False,0.3333333333333333,False,
CUST_000136,6,0,0.0,4459.36314813234,0.0,743.22719135539,0.0,0,0.0,0,0.0,0.0,0.0,0.10404286478422464,631.2420219015221,False,False,False,0.0,False,
CUST_000137,12,1,0.08333333333333333,5220.529915141692,422.8493621485168,435.044159595141,5.606438107761221,1,0.0,1,1.0,0.0,0.0,0.11179081384885742,378.88695519070365,False,True,True,0.6666666666666666,False,
CUST_000138,4,1,0.25,3516.5259332162054,0.0,879.1314833040514,30.0,0,1.0,1,1.0,1.0,0.0,0.09152231095761323,625.216329156525,True,True,True,1.0,True,wardrobing
CUST_000139,5,1,0.2,1989.3044717784096,484.66962030580726,397.8608943556819,4.832435092164134,1,0.0,1,0.0,0.0,0.0,0.12562929695536393,456.42571388818715,False,True,False,0.3333333333333333,False,
CUST_000140,10,0,0.0,3225.4425376165595,0.0,322.54425376165597,0.0,0,0.0,0,0.0,0.0,0.0,0.10985068808890357,376.41587109068206,False,False,False,0.0,False,
